Short Term Endpoint Quality,Maximum number of cohorts,Type of Data Sharing,Cohort Inclusion Rate,Final Cohort Sample Size,Interim Futility Stopping,Treatment Efficacy Setting,Avg_Pat,Avg_Pat_First_Suc,Avg_Perc_Pat_Sup_Plac_Th,Avg_Perc_Pat_Sup_Plac_Real,Avg_Pat_Comb,Avg_Pat_Mono,Avg_Pat_Back,Avg_Pat_Plac,Avg_Pat_Plac_First_Suc,Avg_Pat_Plac_Pool,Avg_Suc_Hist,Avg_Suc_Hist_Comb,Avg_Suc_Hist_Mono,Avg_Suc_Hist_Back,Avg_Suc_Hist_Plac,Avg_Suc_Bio,Avg_Suc_Bio_Comb,Avg_Suc_Bio_Mono,Avg_Suc_Bio_Back,Avg_Suc_Bio_Plac,Avg_Cohorts,Avg_Cohorts_First_Suc,Avg_TP,Avg_FP,Avg_TN,Avg_FN,Avg_any_P,FDR,PTP,PTT1ER,FWER,Disj_Power,FWER_BA,Disj_Power_BA
0.9,3,all,0.03,500,Non,Setting 3,1480.0276,1199.496757,0.5,0.5,542.1852,542.1852,197.8286,197.8286,157.4366623,1480.0276,276.3045,162.6774,54.2006,39.5853,19.8412,368.904,184.3298,97.5523,51.42,35.6019,3,3,0,0.3179,2.6821,0,0.2347,1,,0.105966667,0.2347,,0.2347,0
1,3,all,0.03,500,Non,Setting 3,1460.8736,1055.431554,0.5,0.5,534.0375,534.0375,196.3993,196.3993,139.0706544,1460.8736,272.4458,160.2226,53.3256,39.2464,19.6512,272.4458,160.2226,53.3256,39.2464,19.6512,3,3,0,0.345,2.655,0,0.2506,1,,0.115,0.2506,,0.2506,0
0.9,7,all,0.03,200,Yes,Setting 10,929.762,825.299258,0.651852215,0.651852215,367.4365,367.4365,97.4445,97.4445,80.41731245,929.762,202.7028,116.8064,56.6955,19.4947,9.7062,255.1555,130.16,82.1379,25.3223,17.5353,6.7919,6.872382523,1.1256,0.0776,4.457,1.1317,0.6077,0.064494681,0.498648828,0.017112866,0.0698941,0.649624714,0.0693,0.5972
1,3,cohort,0.01,500,Non,Setting 6,1384.9164,1093.229559,0.75,0.75,346.2291,346.2291,346.2291,346.2291,273.3073896,1384.9164,276.9604,103.883,69.2489,69.2573,34.5712,276.9604,103.883,69.2489,69.2573,34.5712,2.9661,2.954260421,1.2846,0,0,1.6815,0.8133,0,0.433093962,,,0.8133,0,0.8133
0.9,3,cohort,0.01,500,Non,Setting 6,1457.7356,1262.65616,0.75,0.75,364.4339,364.4339,364.4339,364.4339,315.66404,1457.7356,291.4633,109.302,72.9438,72.8565,36.361,378.8148,123.8685,94.6769,94.7118,65.5576,2.9801,2.975234522,1.239,0,0,1.7411,0.7995,0,0.41575786,,,0.7995,0,0.7995
1,7,all,0.03,200,Yes,Setting 10,937.248,735.9356553,0.651825026,0.651825026,370.298,370.298,98.326,98.326,70.75265643,937.248,203.227,116.6415,56.9946,19.7364,9.8545,203.227,116.6415,56.9946,19.7364,9.8545,6.7954,6.778482881,1.3351,0.1113,4.4256,0.9234,0.6788,0.076949668,0.591144565,0.02453217,0.096751412,0.728504316,0.0959,0.6668
0.65,3,cohort,0.01,500,Non,Setting 6,1491.386,1353.517736,0.75,0.75,372.8465,372.8465,372.8465,372.8465,338.379434,1491.386,297.9827,111.8419,74.4613,74.4395,37.24,611.1289,164.0643,152.6647,152.8287,141.5712,2.9855,2.988987066,1.1948,0,0,1.7907,0.7809,0,0.400200971,,,0.7809,0,0.7809
0.65,5,dynamic,0.03,200,Yes,Setting 10,579.364,674.7705535,0.629863813,0.629863813,216.3311,216.3311,73.3509,73.3509,83.48414831,579.364,121.4902,66.7172,32.7886,14.6721,7.3123,239.4724,95.8845,85.6229,30.1067,27.8583,4.8253,4.987641053,0.2207,0.0095,3.2025,1.3926,0.1865,0.041268462,0.136800347,0.002957659,0.009450259,0.213186553,0.0093,0.1801
0.9,5,dynamic,0.03,200,Yes,Setting 10,647.2844,632.3947368,0.643141487,0.643141487,242.1307,242.1307,81.5115,81.5115,75.59093045,647.2844,139.3222,77.471,37.4196,16.2777,8.1539,176.3235,86.3171,54.1333,21.1615,14.7116,4.8545,4.949483083,0.6012,0.0296,3.1966,1.0271,0.4264,0.04692454,0.369219431,0.009174881,0.027817115,0.4893692,0.0275,0.4166
1,5,dynamic,0.03,200,Yes,Setting 10,663.7152,591.4606831,0.643632378,0.643632378,248.3806,248.3806,83.477,83.477,69.32366958,663.7152,142.4852,79.0215,38.3827,16.7328,8.3482,142.4852,79.0215,38.3827,16.7328,8.3482,4.8754,4.933280381,0.7402,0.0433,3.215,0.8769,0.5042,0.055264837,0.457732979,0.013289139,0.040274553,0.5828991,0.0399,0.4922
0.65,5,cohort,0.01,500,Non,Setting 3,2487.5888,2257.79207,0.5,0.5,621.8972,621.8972,621.8972,621.8972,564.4480175,2487.5888,435.507,186.7835,62.2565,124.3929,62.0741,1001.163,273.7196,236.3143,254.8242,236.3049,4.9786,4.986887293,0,0.371,4.6076,0,0.3203,1,,0.074518941,0.3203,,0.3203,0
0.65,3,concurrent,0.03,200,Yes,Setting 10,347.682,441.2179592,0.618098455,0.618098455,117.4461,117.4461,56.3949,56.3949,70.62857143,347.682,71.1669,36.3943,17.8365,11.3215,5.6146,143.0453,52.0622,46.5399,23.0916,21.3516,2.9167,2.991836735,0.1286,0.0094,1.9228,0.8559,0.1235,0.068115942,0.130624683,0.004864921,0.009563847,0.16748484,0.0091,0.116
0.9,5,cohort,0.01,500,Non,Setting 3,2454.78,1965.921411,0.5,0.5,613.695,613.695,613.695,613.695,491.4803528,2454.78,429.6015,184.1703,61.2408,122.6741,61.5163,589.1493,208.7543,110.4246,159.4339,110.5365,4.9666,4.937717188,0,0.4454,4.5212,0,0.3741,1,,0.089679056,0.3741,,0.3741,0
0.9,3,concurrent,0.03,200,Yes,Setting 10,401.0956,413.9612821,0.623079581,0.623079581,135.7884,135.7884,64.7594,64.7594,64.03332275,401.0956,83.3901,43.1477,20.8138,12.9318,6.4968,106.9518,48.1393,30.2809,16.8476,11.684,2.9302,2.984132022,0.3672,0.0276,1.9283,0.6071,0.3164,0.069908815,0.376885969,0.014111151,0.027824268,0.438346193,0.0266,0.3011
0.65,3,cohort,0.03,500,Non,Setting 13,1498.9832,1450.36732,0.75,0.75,374.7458,374.7458,374.7458,374.7458,362.59183,1498.9832,449.3888,149.8222,112.3908,112.341,74.8348,659.206,175.9993,164.8611,164.7797,153.5659,3,3,0.7871,0,0,2.2129,0.6022,0,0.262366667,,,0.6022,0,0.6022
1,3,concurrent,0.03,200,Yes,Setting 10,413.9352,376.164557,0.62478655,0.62478655,140.0435,140.0435,66.9241,66.9241,57.407173,413.9352,85.8637,44.2668,21.5069,13.3813,6.7087,85.8637,44.2668,21.5069,13.3813,6.7087,2.9392,2.974947257,0.4503,0.0403,1.9297,0.5189,0.3799,0.082144313,0.464609988,0.020456853,0.040308301,0.52166302,0.0387,0.3576
0.9,3,cohort,0.03,500,Non,Setting 13,1481.3256,1372.386216,0.75,0.75,370.3314,370.3314,370.3314,370.3314,343.096554,1481.3256,444.7019,148.0799,111.2392,111.2305,74.1523,503.9643,155.6232,126.051,125.9594,96.3307,3,2.999837451,0.8148,0,0,2.1852,0.6152,0,0.2716,,,0.6152,0,0.6152
1,3,cohort,0.03,500,Non,Setting 13,1442.7864,1221.786954,0.75,0.75,360.6966,360.6966,360.6966,360.6966,305.4467386,1442.7864,433.0837,144.4123,108.4471,108.1321,72.0922,433.0837,144.4123,108.4471,108.1321,72.0922,3,3,0.8652,0,0,2.1348,0.6393,0,0.2884,,,0.6393,0,0.6393
1,5,cohort,0.01,500,Non,Setting 3,2424.4104,1750.438557,0.5,0.5,606.1026,606.1026,606.1026,606.1026,437.6096392,2424.4104,424.1591,181.7861,60.5232,121.258,60.5918,424.1591,181.7861,60.5232,121.258,60.5918,4.9568,4.889477668,0,0.4742,4.4826,0,0.3963,1,,0.095666559,0.3963,,0.3963,0
0.65,7,dynamic,0.03,200,Yes,Setting 10,814.6332,908.0381406,0.634159231,0.634159231,319.9279,319.9279,87.3887,87.3887,93.34485499,814.6332,173.4644,98.8232,48.4386,17.4348,8.7678,337.4756,141.7862,126.6361,35.7966,33.2567,6.7155,6.976162098,0.3212,0.0158,4.4753,1.9032,0.2522,0.046884273,0.144398489,0.003518069,0.015091664,0.269095698,0.0149,0.2452
1,7,dynamic,0.03,200,Yes,Setting 10,925.9156,771.9831906,0.652929418,0.652929418,364.9474,364.9474,98.0104,98.0104,75.22999838,925.9156,202.37,116.5774,56.4248,19.5739,9.7939,202.37,116.5774,56.4248,19.5739,9.7939,6.7775,6.818328754,1.1213,0.0642,4.4696,1.1224,0.6201,0.054154365,0.499754869,0.014160307,0.05851546,0.663692743,0.0581,0.61
0.9,7,dynamic,0.03,200,Yes,Setting 10,915.1488,848.7637373,0.650055531,0.650055531,360.8987,360.8987,96.6757,96.6757,83.78168363,915.1488,199.6271,114.9645,55.6979,19.3015,9.6632,251.2857,128.0999,80.5848,25.1484,17.4526,6.7706,6.891026827,0.911,0.0456,4.4832,1.3308,0.5417,0.047668827,0.406369881,0.010068892,0.042956539,0.581316395,0.0426,0.5308
0.65,5,concurrent,0.03,200,Yes,Setting 10,587.1184,677.2879079,0.630709485,0.630709485,219.5718,219.5718,73.9874,73.9874,82.1425144,587.1184,123.7265,68.1074,33.4557,14.7605,7.4029,242.5948,97.3542,86.8445,30.317,28.0791,4.8182,4.98512476,0.2578,0.0146,3.1943,1.3515,0.209,0.053597651,0.160193873,0.004549846,0.014339469,0.239241257,0.0141,0.2018
0.9,5,concurrent,0.03,200,Yes,Setting 10,669.754,634.3814932,0.641939605,0.641939605,251.4935,251.4935,83.3835,83.3835,74.2424816,669.754,143.7442,80.1341,38.5661,16.6972,8.3468,182.0713,89.2268,56.0567,21.7206,15.0672,4.8612,4.944479495,0.6838,0.0501,3.1904,0.9369,0.4768,0.068265431,0.421916456,0.015460577,0.04646934,0.542574491,0.046,0.4607
1,5,concurrent,0.03,200,Yes,Setting 10,688.184,575.8678591,0.643074074,0.643074074,258.3731,258.3731,85.7189,85.7189,66.31246578,688.184,147.8604,82.284,39.849,17.1443,8.5831,147.8604,82.284,39.849,17.1443,8.5831,4.8731,4.906734806,0.8315,0.0747,3.17,0.7969,0.549,0.082432134,0.510623925,0.023022159,0.06740097,0.622115497,0.0667,0.5311
0.65,3,cohort,0.03,200,Yes,Setting 10,342.09,418.3430962,0.586309167,0.586309167,85.5225,85.5225,85.5225,85.5225,104.5857741,342.09,64.9745,26.3759,12.9899,17.0792,8.5295,139.2622,37.7998,33.8624,35.0346,32.5654,2.9223,2.99790795,0.0938,0.0057,1.9436,0.8792,0.0956,0.057286432,0.096402878,0.002924127,0.005985509,0.131582786,0.0057,0.0902
0.65,7,concurrent,0.03,200,Yes,Setting 10,828.252,908.9095355,0.639348251,0.639348251,326.0374,326.0374,88.0886,88.0886,92.13796717,828.252,176.9131,101.0223,49.5017,17.5878,8.8013,343.2198,144.4849,129.0814,36.1084,33.5451,6.7439,6.976947258,0.3791,0.0219,4.4663,1.8766,0.2867,0.054613466,0.168063129,0.004879462,0.02100883,0.302857769,0.0207,0.2766
0.9,3,cohort,0.03,200,Yes,Setting 10,393.39,409.3363029,0.593355417,0.593355417,98.3475,98.3475,98.3475,98.3475,102.3340757,393.39,76.2257,31.5601,15.2126,19.6576,9.7954,100.3949,35.0881,21.9946,25.6036,17.7086,2.9294,2.988864143,0.2786,0.0231,1.9211,0.7066,0.2694,0.076566125,0.282785221,0.011881494,0.023762169,0.36127917,0.0227,0.2508
1,3,cohort,0.03,200,Yes,Setting 10,409.21,376.1281139,0.592569167,0.592569167,102.3025,102.3025,102.3025,102.3025,94.03202847,409.21,79.1588,32.7406,15.6581,20.5075,10.2526,79.1588,32.7406,15.6581,20.5075,10.2526,2.9421,2.973309609,0.3484,0.0364,1.9353,0.622,0.3372,0.094594595,0.359027205,0.018461226,0.037263857,0.448325844,0.0359,0.3093
0.9,7,concurrent,0.03,200,Yes,Setting 10,931.5836,825.8100052,0.648978005,0.648978005,368.2726,368.2726,97.5192,97.5192,80.04810877,931.5836,202.2443,116.5151,56.5069,19.4923,9.73,254.9591,130.0444,82.0383,25.3612,17.5152,6.7733,6.881122538,0.989,0.0745,4.4572,1.2526,0.5756,0.070051716,0.441202712,0.016439747,0.066928341,0.614102424,0.0665,0.56
0.65,3,all,0.03,500,Non,Setting 6,1504.352,1436.679237,0.867482557,0.867482557,552.855,552.855,199.321,199.321,186.7450023,1504.352,336.3947,166.158,110.4239,39.8346,19.9782,627.0364,243.1402,226.4544,81.6752,75.7666,3,3,1.9216,0,0,1.0784,0.8836,0,0.640533333,,,0.8836,0,0.8836
0.65,5,cohort,0.03,500,Non,Setting 13,2497.5696,2376.017483,0.75,0.75,624.3924,624.3924,624.3924,624.3924,594.0043707,2497.5696,749.1171,249.6562,187.2834,187.3467,124.8308,1098.638,293.3139,274.7062,274.6934,255.9245,5,5,1.3169,0,0,3.6831,0.7779,0,0.26338,,,0.7779,0,0.7779
0.9,3,all,0.03,500,Non,Setting 6,1446.22,1296.148297,0.864217366,0.864217366,527.6813,527.6813,195.4287,195.4287,168.9170027,1446.22,322.495,158.2469,105.5208,39.1134,19.6139,402.4282,179.3084,137.0047,50.881,35.2341,3,3,1.9384,0,0,1.0616,0.8972,0,0.646133333,,,0.8972,0,0.8972
1,7,concurrent,0.03,200,Yes,Setting 10,961.3564,748.6501278,0.652905334,0.652905334,380.4165,380.4165,100.2617,100.2617,71.85175162,961.3564,209.5704,120.7502,58.7393,20.1025,9.9784,209.5704,120.7502,58.7393,20.1025,9.9784,6.8035,6.777026011,1.2425,0.1105,4.4156,1.0349,0.6664,0.081670362,0.545578291,0.024413955,0.098056982,0.705010893,0.0974,0.6472
1,3,all,0.03,500,Non,Setting 6,1303.7996,1033.352941,0.857241784,0.857241784,467.7127,467.7127,184.1871,184.1871,135.7249005,1303.7996,289.1414,140.3017,93.5509,36.8518,18.437,289.1414,140.3017,93.5509,36.8518,18.437,3,2.999778859,1.9593,0,0,1.0407,0.9063,0,0.6531,,,0.9063,0,0.9063
0.65,5,all,0.03,500,Non,Setting 3,2511.9012,2354.180451,0.5,0.5,1025.1459,1025.1459,230.8047,230.8047,211.943985,2511.9012,479.2098,307.4896,102.4934,46.1477,23.0791,1022.7427,451.1297,389.4319,94.517,87.6641,5,5,0,0.4421,4.5579,0,0.2715,1,,0.08842,0.2715,,0.2715,0
0.9,5,all,0.03,500,Non,Setting 3,2468.3756,1944.316591,0.5,0.5,1004.8418,1004.8418,229.346,229.346,176.2614916,2468.3756,470.9,301.6097,100.5281,45.7934,22.9688,623.5029,341.7807,180.8554,59.5656,41.3012,5,4.999695586,0,0.5727,4.4273,0,0.3343,1,,0.11454,0.3343,,0.3343,0
1,5,all,0.03,500,Non,Setting 3,2432.6924,1672.332084,0.5,0.5,988.0296,988.0296,228.3166,228.3166,152.9011242,2432.6924,463.3252,296.1302,98.7996,45.5668,22.8286,463.3252,296.1302,98.7996,45.5668,22.8286,5,4.999135197,0,0.6111,4.3889,0,0.3504,1,,0.12222,0.3504,,0.3504,0
0.65,5,cohort,0.03,200,Yes,Setting 10,565.09,636.2504997,0.587615446,0.587615446,141.2725,141.2725,141.2725,141.2725,159.0626249,565.09,107.2777,43.4662,21.3842,28.2811,14.1462,229.8509,62.3658,55.8911,57.9177,53.6763,4.8311,4.986009327,0.1513,0.0095,3.2161,1.4542,0.1501,0.059079602,0.094238555,0.002945188,0.009548964,0.168657599,0.0094,0.1426
1,5,cohort,0.03,500,Non,Setting 13,2405.932,1933.456784,0.75,0.75,601.483,601.483,601.483,601.483,483.364196,2405.932,722.1261,240.7737,180.5824,180.4428,120.3272,722.1261,240.7737,180.5824,180.4428,120.3272,4.9996,4.999261266,1.4356,0,0,3.564,0.8122,0,0.287142971,,,0.8122,0,0.8122
0.9,5,cohort,0.03,500,Non,Setting 13,2468.0576,2221.585084,0.75,0.75,617.0144,617.0144,617.0144,617.0144,555.396271,2468.0576,740.7261,246.8535,185.1986,185.2137,123.4603,839.4249,259.3516,209.8892,209.6954,160.4887,5,5,1.3665,0,0,3.6335,0.8045,0,0.2733,,,0.8045,0,0.8045
0.9,5,cohort,0.03,200,Yes,Setting 10,648.96,631.9558122,0.595115456,0.595115456,162.24,162.24,162.24,162.24,157.9889531,648.96,125.5853,51.9711,24.9828,32.4489,16.1825,165.5329,57.8819,36.2188,42.2449,29.1873,4.8482,4.960080341,0.454,0.0341,3.1975,1.1626,0.3983,0.069862733,0.280836323,0.010552049,0.034119672,0.44305293,0.0337,0.375
1,5,cohort,0.03,200,Yes,Setting 10,677.89,594.0304778,0.597211974,0.597211974,169.4725,169.4725,169.4725,169.4725,148.5076194,677.89,131.343,54.2545,26.2143,33.9104,16.9638,131.343,54.2545,26.2143,33.9104,16.9638,4.8679,4.933072488,0.5722,0.0539,3.2028,1.039,0.4856,0.086088484,0.355139027,0.016550496,0.053649155,0.536106843,0.053,0.4536
0.65,3,all,0.01,300,Yes,Setting 10,467.5076,631.2442068,0.604786691,0.604786691,150.6334,150.6334,83.1204,83.1204,106.6666667,467.5076,94.559,46.757,22.848,16.6398,8.3142,191.987,66.6643,59.6251,34.1094,31.5882,2.5777,2.924539513,0.1862,0.0095,1.7192,0.6628,0.1684,0.048543689,0.219316843,0.005495459,0.01006895,0.262662338,0.0092,0.1618
0.9,3,all,0.01,300,Yes,Setting 10,535.0848,566.4884839,0.613767129,0.613767129,173.1752,173.1752,94.3672,94.3672,94.5254366,535.0848,109.8692,55.0125,26.6274,18.7766,9.4527,141.5286,61.3665,38.6296,24.4963,17.0362,2.6422,2.874209061,0.4781,0.0353,1.7349,0.3939,0.3954,0.068757304,0.548279817,0.01994125,0.037136706,0.599429115,0.0345,0.378
1,3,all,0.01,300,Yes,Setting 10,538.6016,502.8857143,0.615690677,0.615690677,174.4993,174.4993,94.8015,94.8015,83.09705882,538.6016,110.3835,55.0109,26.8642,19.04,9.4684,110.3835,55.0109,26.8642,19.04,9.4684,2.6655,2.82710084,0.5925,0.049,1.7269,0.2971,0.476,0.076383476,0.666029676,0.027591644,0.049800582,0.711771177,0.0462,0.4529
0.65,5,cohort,0.01,500,Non,Setting 6,2484.5396,2124.502785,0.75,0.75,621.1349,621.1349,621.1349,621.1349,531.1256962,2484.5396,496.6838,186.3749,124.0735,124.0911,62.1443,1018.3868,273.4159,254.446,254.6295,235.8954,4.9727,4.967347385,1.9879,0,0,2.9848,0.9157,0,0.399762704,,,0.9157,0,0.9157
1,5,cohort,0.01,500,Non,Setting 6,2304.9528,1629.511226,0.75,0.75,576.2382,576.2382,576.2382,576.2382,407.3778064,2304.9528,461.0174,172.7931,115.2646,115.1853,57.7744,461.0174,172.7931,115.2646,115.1853,57.7744,4.9268,4.853904823,2.0832,0,0,2.8436,0.9309,0,0.422830235,,,0.9309,0,0.9309
0.65,7,cohort,0.01,500,Non,Setting 3,3478.9432,3087.559207,0.5,0.5,869.7358,869.7358,869.7358,869.7358,771.8898018,3478.9432,608.7375,261.0476,87.0276,173.8797,86.7826,1400.0037,382.7062,330.413,356.3457,330.5388,6.9624,6.961092315,0,0.5144,6.448,0,0.4138,1,,0.073882569,0.4138,,0.4138,0
0.9,5,cohort,0.01,500,Non,Setting 6,2430.5444,1950.325934,0.75,0.75,607.6361,607.6361,607.6361,607.6361,487.5814835,2430.5444,485.8071,182.1406,121.5806,121.4346,60.6513,631.6594,206.5023,157.9542,158.0175,109.1854,4.9651,4.936329182,2.0323,0,0,2.9328,0.9235,0,0.409317033,,,0.9235,0,0.9235
1,7,cohort,0.03,500,Non,Setting 13,3364.4184,2558.597888,0.75,0.75,841.1046,841.1046,841.1046,841.1046,639.6494721,3364.4184,1009.5436,336.5266,252.3405,252.5348,168.1417,1009.5436,336.5266,252.3405,252.5348,168.1417,7,6.999120106,2.0208,0,0,4.9792,0.9092,0,0.288685714,,,0.9092,0,0.9092
0.9,7,cohort,0.03,500,Non,Setting 13,3455.2856,3018.301075,0.75,0.75,863.8214,863.8214,863.8214,863.8214,754.5752688,3455.2856,1037.1327,345.6172,259.3106,259.2665,172.9384,1175.3582,363.0816,293.7624,293.7903,224.7239,7,6.999775986,1.8984,0,0,5.1016,0.8928,0,0.2712,,,0.8928,0,0.8928
0.65,7,cohort,0.03,500,Non,Setting 13,3497.7184,3289.757555,0.75,0.75,874.4296,874.4296,874.4296,874.4296,822.4393888,3497.7184,1048.7275,349.5878,262.2605,262.1423,174.7369,1538.5582,410.7431,384.7631,384.6272,358.4248,7,7,1.8393,0,0,5.1607,0.8835,0,0.262757143,,,0.8835,0,0.8835
0.9,7,cohort,0.01,500,Non,Setting 3,3438.6068,2705.181528,0.5,0.5,859.6517,859.6517,859.6517,859.6517,676.295382,3438.6068,601.5409,257.7796,85.8846,171.8552,86.0215,824.937,292.2073,154.5669,223.4096,154.7532,6.9533,6.891891892,0,0.6032,6.3501,0,0.4699,1,,0.086750176,0.4699,,0.4699,0
0.65,7,cohort,0.03,200,Yes,Setting 10,788.1,855.3207547,0.589172403,0.589172403,197.025,197.025,197.025,197.025,213.8301887,788.1,149.6731,60.7742,29.9023,39.3353,19.6613,320.8297,87.1261,78.0626,80.821,74.82,6.7325,6.969521045,0.2154,0.0135,4.4734,2.0302,0.2067,0.05897772,0.095920912,0.003008759,0.0135944,0.213910761,0.0134,0.1956
1,7,cohort,0.01,500,Non,Setting 3,3387.6432,2364.388633,0.5,0.5,846.9108,846.9108,846.9108,846.9108,591.0971582,3387.6432,592.6871,254.041,84.6729,169.3751,84.5981,592.6871,254.041,84.6729,169.3751,84.5981,6.9348,6.798579109,0,0.6883,6.2465,0,0.5208,1,,0.099253043,0.5208,,0.5208,0
0.65,5,all,0.01,300,Yes,Setting 10,733.9376,945.8824439,0.617619245,0.617619245,259.8524,259.8524,107.1164,107.1164,127.5819799,733.9376,152.9674,81.2202,39.6733,21.4018,10.6721,302.9083,115.3609,102.8982,43.8813,40.7679,4.0152,4.818252127,0.3373,0.0155,2.6566,1.0058,0.2588,0.04393424,0.251135433,0.005800681,0.016258423,0.339447067,0.0152,0.2517
0.65,7,all,0.03,500,Non,Setting 3,3523.2148,3253.032893,0.5,0.5,1509.3469,1509.3469,252.2605,252.2605,226.2597602,3523.2148,679.5647,452.9188,151.0234,50.4697,25.1528,1436.3875,664.0454,573.1353,103.4381,95.7687,7,7,0,0.6424,6.3576,0,0.3369,1,,0.091771429,0.3369,,0.3369,0
0.9,7,cohort,0.03,200,Yes,Setting 10,911.2,853.7540402,0.598510795,0.598510795,227.8,227.8,227.8,227.8,213.4385101,911.2,176.8374,73.3322,35.2013,45.5342,22.7697,232.6347,81.4591,50.9808,59.2057,40.9891,6.7964,6.919195901,0.6418,0.0419,4.4611,1.6516,0.5074,0.061284189,0.279846516,0.009304908,0.041398066,0.526344378,0.0411,0.4845
1,7,all,0.03,500,Non,Setting 3,3411.8012,2288.444873,0.5,0.5,1455.9514,1455.9514,249.9492,249.9492,162.9527141,3411.8012,657.3198,436.8314,145.6494,49.8602,24.9788,657.3198,436.8314,145.6494,49.8602,24.9788,6.9994,6.995898673,0,0.8681,6.1313,0,0.4229,1,,0.124024916,0.4229,,0.4229,0
1,7,cohort,0.03,200,Yes,Setting 10,950.05,794.9405941,0.599379153,0.599379153,237.5125,237.5125,237.5125,237.5125,198.7351485,950.05,184.274,76.1844,36.6914,47.6076,23.7906,184.274,76.1844,36.6914,47.6076,23.7906,6.7997,6.872607261,0.8017,0.0757,4.4443,1.478,0.606,0.086277638,0.351669079,0.016747788,0.074305276,0.619233692,0.0738,0.5705
0.9,7,all,0.03,500,Non,Setting 3,3452.2776,2597.253411,0.5,0.5,1475.2469,1475.2469,250.8919,250.8919,183.0996589,3452.2776,665.2591,442.4826,147.4556,50.2553,25.0656,877.325,501.4859,265.4638,65.2516,45.1237,7,6.999756335,0,0.8524,6.1476,0,0.4199,1,,0.121771429,0.4199,,0.4199,0
0.9,5,all,0.01,300,Yes,Setting 10,847.6736,837.8340126,0.62410833,0.62410833,302.2094,302.2094,121.6274,121.6274,110.9690626,847.6736,179.4475,96.28,46.635,24.3592,12.1733,228.433,107.3085,67.5347,31.6622,21.9276,4.1667,4.658577251,0.8579,0.0571,2.7246,0.5271,0.5402,0.062404372,0.619422383,0.020527016,0.055123898,0.706734639,0.0525,0.5268
1,5,all,0.01,300,Yes,Setting 10,846.1024,728.8406078,0.623003076,0.623003076,301.3016,301.3016,121.7496,121.7496,96.25557711,846.1024,177.059,94.2345,46.2506,24.3477,12.2262,177.059,94.2345,46.2506,24.3477,12.2262,4.2167,4.5,1.0125,0.0912,2.7285,0.3845,0.619,0.08263115,0.724767359,0.032343866,0.085525626,0.792970822,0.0816,0.5979
0.65,3,dynamic,0.01,300,Yes,Setting 10,465.8844,629.1044578,0.608852735,0.608852735,150.0124,150.0124,82.9298,82.9298,107.5575516,465.8844,94.4924,46.8387,22.7859,16.5841,8.2837,191.1967,66.4694,59.367,33.8815,31.4788,2.5913,2.926147705,0.1648,0.0066,1.7238,0.6961,0.1504,0.038506418,0.191427576,0.003814147,0.007236842,0.23537941,0.0066,0.1461
1,3,dynamic,0.01,300,Yes,Setting 10,527.198,511.4089281,0.611099364,0.611099364,170.0837,170.0837,93.5153,93.5153,85.35569348,527.198,108.192,53.9289,26.2158,18.6663,9.381,108.192,53.9289,26.2158,18.6663,9.381,2.6331,2.822153259,0.5139,0.0327,1.7286,0.3579,0.4191,0.059824369,0.589470062,0.018565832,0.033326143,0.642526719,0.0309,0.4028
0.9,3,dynamic,0.01,300,Yes,Setting 10,526.8536,571.3126953,0.612123308,0.612123308,170.0589,170.0589,93.3679,93.3679,95.72024993,526.8536,108.1072,53.9101,26.2303,18.7126,9.2542,139.1682,60.0756,38.0523,24.3219,16.7184,2.6412,2.887531951,0.4255,0.0233,1.7525,0.4399,0.3521,0.051916221,0.491680148,0.013120847,0.02429585,0.544478282,0.0226,0.3397
0.65,3,dynamic,0.03,500,Non,Setting 3,1504.2732,1433.812235,0.5,0.5,552.7459,552.7459,199.3907,199.3907,187.6093277,1504.2732,280.981,165.9992,55.2429,39.8134,19.9255,610.6999,243.3209,210.0074,81.645,75.7266,3,3,0,0.2089,2.7911,0,0.168,1,,0.069633333,0.168,,0.168,0
0.65,5,all,0.03,500,Non,Setting 6,2511.5896,2316.353188,0.908186418,0.908186418,1025.2309,1025.2309,230.5639,230.5639,206.0271602,2511.5896,581.7466,307.6176,204.9408,46.1104,23.0778,1053.4533,451.201,420.0496,94.5319,87.6708,5,5,3.5214,0,0,1.4786,0.9546,0,0.70428,,,0.9546,0,0.9546
1,3,dynamic,0.03,500,Non,Setting 3,1475.7724,1109.183261,0.5,0.5,540.3317,540.3317,197.5545,197.5545,146.025974,1475.7724,275.3625,161.9926,53.9583,39.6421,19.7695,275.3625,161.9926,53.9583,39.6421,19.7695,3,3,0,0.2677,2.7323,0,0.2108,1,,0.089233333,0.2108,,0.2108,0
0.9,3,dynamic,0.03,500,Non,Setting 3,1486.7224,1227.036049,0.5,0.5,545.0783,545.0783,198.2829,198.2829,161.3703704,1486.7224,277.7022,163.5985,54.5081,39.7169,19.8787,370.6231,185.3185,98.025,51.5412,35.7384,3,3,0,0.259,2.741,0,0.2057,1,,0.086333333,0.2057,,0.2057,0
0.9,5,all,0.03,500,Non,Setting 6,2382.8168,1949.387245,0.90418198,0.90418198,964.5368,964.5368,226.8716,226.8716,175.2492705,2382.8168,550.0995,289.3718,192.7086,45.3464,22.6727,678.4178,327.9833,250.6454,58.9098,40.8793,5,4.99989579,3.5676,0,0,1.4324,0.9612,0,0.71352,,,0.9612,0,0.9612
